episode: 0, score: 44, epsilon: 0.481927, Rewards: -456.0
episode: 96, score: 1, epsilon: 0.01636, Rewards: -500.0
episode: 97, score: 1, epsilon: 0.0157183, Rewards: -500.0
episode: 98, score: 1, epsilon: 0.0151017, Rewards: -500.0
episode: 99, score: 1, epsilon: 0.0145093, Rewards: -500.0
episode: 100, score: 1, epsilon: 0.0139402, Rewards: -500.0
episode: 101, score: 1, epsilon: 0.0133934, Rewards: -500.0
episode: 102, score: 1, epsilon: 0.012868, Rewards: -500.0
episode: 103, score: 1, epsilon: 0.0123632, Rewards: -500.0
episode: 104, score: 1, epsilon: 0.0118783, Rewards: -500.0
episode: 105, score: 1, epsilon: 0.0114123, Rewards: -500.0
episode: 106, score: 1, epsilon: 0.0109647, Rewards: -500.0
episode: 107, score: 1, epsilon: 0.0105346, Rewards: -500.0
episode: 108, score: 1, epsilon: 0.0101214, Rewards: -500.0
episode: 109, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 110, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 111, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 112, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 113, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 114, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 115, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 116, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 117, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 118, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 119, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 120, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 121, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 122, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 123, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 124, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 125, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 126, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 127, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 128, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 129, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 130, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 131, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 132, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 133, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 134, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 135, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 136, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 137, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 138, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 139, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 140, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 141, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 142, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 143, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 144, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 145, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 146, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 147, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 148, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 149, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 150, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 151, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 152, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 153, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 154, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 155, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 156, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 157, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 158, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 159, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 160, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 161, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 162, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 163, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 164, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 165, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 166, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 167, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 168, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 169, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 170, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 171, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 172, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 173, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 174, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 175, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 176, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 177, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 178, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 179, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 180, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 181, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 182, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 183, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 184, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 185, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 186, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 187, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 188, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 189, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 190, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 191, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 192, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 193, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 194, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 195, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 196, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 197, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 198, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 199, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 200, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 201, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 202, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 203, score: 12, epsilon: 0.01, Rewards: -488.0
episode: 204, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 205, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 206, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 207, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 208, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 209, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 210, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 211, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 212, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 213, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 214, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 215, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 216, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 217, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 218, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 219, score: 20, epsilon: 0.01, Rewards: -480.0
episode: 220, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 221, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 222, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 223, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 224, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 225, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 226, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 227, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 228, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 229, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 230, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 231, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 232, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 233, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 234, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 235, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 236, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 237, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 238, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 239, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 240, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 241, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 242, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 243, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 244, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 245, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 246, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 247, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 248, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 249, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 250, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 251, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 252, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 253, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 254, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 255, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 256, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 257, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 258, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 259, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 260, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 261, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 262, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 263, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 264, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 265, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 266, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 267, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 268, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 269, score: 175, epsilon: 0.01, Rewards: -325.0
episode: 270, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 271, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 272, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 273, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 274, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 275, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 276, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 277, score: 80, epsilon: 0.01, Rewards: -420.0
episode: 278, score: 299, epsilon: 0.01, Rewards: -201.0
episode: 279, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 280, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 281, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 282, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 283, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 284, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 285, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 286, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 287, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 288, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 289, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 290, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 291, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 292, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 293, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 294, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 295, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 296, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 297, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 298, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 299, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 300, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 301, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 302, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 303, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 304, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 305, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 306, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 307, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 308, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 309, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 310, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 311, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 312, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 313, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 314, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 315, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 316, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 317, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 318, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 319, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 320, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 321, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 322, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 323, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 324, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 325, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 326, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 327, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 328, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 329, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 330, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 331, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 332, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 333, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 334, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 335, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 336, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 337, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 338, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 339, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 340, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 341, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 342, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 343, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 344, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 345, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 346, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 347, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 348, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 349, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 350, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 351, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 352, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 353, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 354, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 355, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 356, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 357, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 358, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 359, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 360, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 361, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 362, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 363, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 364, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 365, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 366, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 367, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 368, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 369, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 370, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 371, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 372, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 373, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 374, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 375, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 376, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 377, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 378, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 379, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 380, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 381, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 382, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 383, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 384, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 385, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 386, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 387, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 388, score: 126, epsilon: 0.01, Rewards: -374.0
episode: 389, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 390, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 391, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 392, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 393, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 394, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 395, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 396, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 397, score: 83, epsilon: 0.01, Rewards: -417.0
episode: 398, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 399, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 400, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 401, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 402, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 403, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 404, score: 157, epsilon: 0.01, Rewards: -343.0
episode: 405, score: 290, epsilon: 0.01, Rewards: -210.0
episode: 406, score: 140, epsilon: 0.01, Rewards: -360.0
episode: 407, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 408, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 409, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 410, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 411, score: 2, epsilon: 0.01, Rewards: -498.0
episode: 412, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 413, score: 227, epsilon: 0.01, Rewards: -273.0
episode: 414, score: 80, epsilon: 0.01, Rewards: -420.0
episode: 415, score: 23, epsilon: 0.01, Rewards: -477.0
episode: 416, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 417, score: 50, epsilon: 0.01, Rewards: -450.0
episode: 418, score: 26, epsilon: 0.01, Rewards: -474.0
episode: 419, score: 162, epsilon: 0.01, Rewards: -338.0
episode: 420, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 421, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 422, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 423, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 424, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 425, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 426, score: 53, epsilon: 0.01, Rewards: -447.0
episode: 427, score: 181, epsilon: 0.01, Rewards: -319.0
episode: 428, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 429, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 430, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 431, score: 26, epsilon: 0.01, Rewards: -474.0
episode: 432, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 433, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 434, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 435, score: 26, epsilon: 0.01, Rewards: -474.0
episode: 436, score: 227, epsilon: 0.01, Rewards: -273.0
episode: 437, score: 258, epsilon: 0.01, Rewards: -242.0
episode: 438, score: 124, epsilon: 0.01, Rewards: -376.0
episode: 439, score: 210, epsilon: 0.01, Rewards: -290.0
episode: 440, score: 36, epsilon: 0.01, Rewards: -464.0
episode: 441, score: 70, epsilon: 0.01, Rewards: -430.0
episode: 442, score: 185, epsilon: 0.01, Rewards: -315.0
episode: 443, score: 1, epsilon: 0.01, Rewards: -500.0
episode: 444, score: 262, epsilon: 0.01, Rewards: -238.0
